,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
29,0.36363636363636365,0.0,1.0,0.5714285714285714,0.0,0.6,1.0,1
30,0.36363636363636365,0.0,0.7000000000000001,1.0,0.0,0.4666666666666667,0.9,1
31,0.4545454545454546,1.0,0.30000000000000004,0.42857142857142855,1.0,0.0,0.1,0
32,0.9090909090909092,1.0,0.1,0.14285714285714285,1.0,0.2,0.2,0
33,0.18181818181818182,0.0,0.6000000000000001,0.7142857142857142,0.0,0.9333333333333333,0.9,1
34,0.09090909090909091,0.0,0.4,0.5714285714285714,0.0,1.0,0.4,1
35,0.09090909090909091,0.0,0.6000000000000001,0.5714285714285714,0.0,0.6666666666666666,0.5,1
36,0.9090909090909092,1.0,0.1,0.2857142857142857,1.0,0.13333333333333333,0.0,0
37,0.4545454545454546,1.0,0.0,0.14285714285714285,1.0,0.3333333333333333,0.0,0
38,0.2727272727272727,0.0,0.5,0.7142857142857142,0.0,0.8666666666666667,0.5,1
39,0.8181818181818182,1.0,0.1,0.42857142857142855,1.0,0.13333333333333333,0.2,0
40,0.5454545454545454,1.0,0.2,0.2857142857142857,1.0,0.13333333333333333,0.1,0
41,0.7272727272727273,1.0,0.2,0.14285714285714285,1.0,0.3333333333333333,0.30000000000000004,0
42,0.0,0.0,0.8,0.8571428571428571,0.0,0.4,1.0,1
43,0.36363636363636365,0.0,0.7000000000000001,0.5714285714285714,0.0,0.8666666666666667,1.0,1
44,0.4545454545454546,1.0,0.1,0.42857142857142855,1.0,0.2,0.30000000000000004,0
45,0.09090909090909091,0.0,0.5,0.8571428571428571,0.0,0.5333333333333333,1.0,1
46,0.5454545454545454,1.0,0.1,0.0,1.0,0.2,0.1,0
47,0.0,0.0,0.7000000000000001,0.5714285714285714,0.0,0.6666666666666666,1.0,1
48,0.8181818181818182,1.0,0.0,0.2857142857142857,1.0,0.2,0.2,0
49,0.7272727272727273,1.0,0.30000000000000004,0.14285714285714285,1.0,0.06666666666666667,0.2,0
50,0.5454545454545454,1.0,0.30000000000000004,0.42857142857142855,1.0,0.26666666666666666,0.30000000000000004,0
51,0.2727272727272727,0.0,1.0,0.5714285714285714,0.0,0.6666666666666666,0.5,1
52,0.8181818181818182,1.0,0.30000000000000004,0.2857142857142857,1.0,0.26666666666666666,0.30000000000000004,0
53,0.18181818181818182,0.0,1.0,0.8571428571428571,0.0,0.6666666666666666,0.9,1
54,0.18181818181818182,0.0,0.5,1.0,0.0,0.6666666666666666,0.5,1
55,0.09090909090909091,0.0,0.9,0.7142857142857142,0.0,0.6,1.0,1
56,0.8181818181818182,1.0,0.2,0.42857142857142855,1.0,0.26666666666666666,0.2,0
57,0.6363636363636364,1.0,0.30000000000000004,0.14285714285714285,1.0,0.13333333333333333,0.30000000000000004,0
58,0.18181818181818182,0.0,0.7000000000000001,0.7142857142857142,0.0,0.4666666666666667,0.9,1
59,0.2727272727272727,0.0,0.5,0.8571428571428571,0.0,0.4,0.5,1
60,0.9090909090909092,1.0,0.30000000000000004,0.14285714285714285,1.0,0.0,0.2,0
61,0.0,0.0,1.0,0.8571428571428571,0.0,0.4,0.4,1
62,0.4545454545454546,1.0,0.1,0.42857142857142855,1.0,0.26666666666666666,0.30000000000000004,0
63,0.0,0.0,0.4,0.8571428571428571,0.0,0.4,0.5,1
64,0.6363636363636364,1.0,0.30000000000000004,0.2857142857142857,1.0,0.06666666666666667,0.2,0
65,0.7272727272727273,1.0,0.30000000000000004,0.42857142857142855,1.0,0.26666666666666666,0.0,0
66,0.18181818181818182,0.0,1.0,0.7142857142857142,0.0,0.8,0.5,1
67,0.7272727272727273,1.0,0.0,0.14285714285714285,1.0,0.0,0.2,0
68,0.9090909090909092,1.0,0.2,0.0,1.0,0.2,0.1,0
69,0.6363636363636364,1.0,0.30000000000000004,0.42857142857142855,1.0,0.13333333333333333,0.0,0
70,0.5454545454545454,1.0,0.1,0.2857142857142857,1.0,0.3333333333333333,0.0,0
71,0.0,0.0,0.5,0.5714285714285714,0.0,0.6,1.0,1
72,0.7272727272727273,1.0,0.0,0.14285714285714285,1.0,0.3333333333333333,0.0,0
73,0.36363636363636365,0.0,0.9,0.8571428571428571,0.0,0.7333333333333333,0.6000000000000001,1
74,0.4545454545454546,1.0,0.2,0.0,1.0,0.13333333333333333,0.0,0
75,0.09090909090909091,0.0,0.8,0.5714285714285714,0.0,0.7333333333333333,1.0,1
76,0.0,0.0,0.5,0.8571428571428571,0.0,0.6,0.7000000000000001,1
77,0.36363636363636365,0.0,0.4,1.0,0.0,0.4,0.8,1
78,0.2727272727272727,0.0,0.4,0.5714285714285714,0.0,0.8,0.5,1
79,0.36363636363636365,0.0,0.9,0.5714285714285714,0.0,0.5333333333333333,1.0,1
80,0.0,0.0,0.6000000000000001,0.7142857142857142,0.0,0.7333333333333333,0.8,1
81,0.09090909090909091,0.0,0.4,0.8571428571428571,0.0,1.0,0.8,1
82,0.4545454545454546,1.0,0.1,0.42857142857142855,1.0,0.26666666666666666,0.0,0
83,0.0,0.0,0.7000000000000001,0.8571428571428571,0.0,0.6666666666666666,0.4,1
84,0.8181818181818182,1.0,0.1,0.14285714285714285,1.0,0.06666666666666667,0.30000000000000004,0
85,0.2727272727272727,0.0,0.5,0.7142857142857142,0.0,0.5333333333333333,0.5,1
86,0.09090909090909091,0.0,0.8,0.8571428571428571,0.0,0.6,0.6000000000000001,1
87,0.2727272727272727,0.0,0.7000000000000001,0.8571428571428571,0.0,0.7333333333333333,1.0,1
88,0.2727272727272727,0.0,1.0,0.8571428571428571,0.0,0.9333333333333333,0.7000000000000001,1
89,0.36363636363636365,0.0,1.0,1.0,0.0,0.5333333333333333,1.0,1
90,0.7272727272727273,1.0,0.1,0.0,1.0,0.26666666666666666,0.2,0
91,0.4545454545454546,1.0,0.2,0.2857142857142857,1.0,0.0,0.30000000000000004,0
92,0.0,0.0,0.4,1.0,0.0,0.8666666666666667,0.4,1
93,0.4545454545454546,1.0,0.1,0.42857142857142855,1.0,0.3333333333333333,0.2,0
94,0.6363636363636364,1.0,0.1,0.2857142857142857,1.0,0.2,0.30000000000000004,0
95,0.0,0.0,0.6000000000000001,1.0,0.0,0.8,0.9,1
96,0.0,0.0,0.4,0.8571428571428571,0.0,0.8666666666666667,0.5,1
97,0.0,0.0,0.6000000000000001,1.0,0.0,0.6,0.4,1
98,0.2727272727272727,0.0,0.4,0.7142857142857142,0.0,0.6666666666666666,0.6000000000000001,1
99,0.8181818181818182,1.0,0.0,0.42857142857142855,1.0,0.06666666666666667,0.0,0
100,0.2727272727272727,0.0,0.6000000000000001,1.0,0.0,1.0,0.5,1
101,0.36363636363636365,0.0,0.9,1.0,0.0,0.8666666666666667,0.5,1
102,0.09090909090909091,0.0,0.7000000000000001,1.0,0.0,0.6,0.5,1
103,0.6363636363636364,1.0,0.0,0.42857142857142855,1.0,0.06666666666666667,0.0,0
104,0.2727272727272727,0.0,0.6000000000000001,0.5714285714285714,0.0,0.5333333333333333,1.0,1
105,0.09090909090909091,0.0,0.7000000000000001,0.7142857142857142,0.0,0.4,0.9,1
106,0.4545454545454546,1.0,0.0,0.2857142857142857,1.0,0.0,0.2,0
107,0.9090909090909092,1.0,0.0,0.42857142857142855,1.0,0.0,0.1,0
108,0.2727272727272727,0.0,0.8,0.5714285714285714,0.0,0.8,0.4,1
109,0.5454545454545454,1.0,0.1,0.2857142857142857,1.0,0.3333333333333333,0.1,0
110,0.9090909090909092,1.0,0.2,0.42857142857142855,1.0,0.13333333333333333,0.2,0
111,0.2727272727272727,0.0,0.5,1.0,0.0,0.5333333333333333,0.4,1
112,0.6363636363636364,1.0,0.2,0.42857142857142855,1.0,0.06666666666666667,0.2,0
113,0.2727272727272727,0.0,0.6000000000000001,0.8571428571428571,0.0,0.6666666666666666,0.7000000000000001,1
114,0.36363636363636365,0.0,0.9,1.0,0.0,0.6666666666666666,0.5,1
115,0.36363636363636365,0.0,0.4,1.0,0.0,1.0,0.8,1
116,0.9090909090909092,1.0,0.0,0.14285714285714285,1.0,0.3333333333333333,0.30000000000000004,0
117,0.36363636363636365,0.0,0.7000000000000001,0.8571428571428571,0.0,0.4666666666666667,0.9,1
118,0.2727272727272727,0.0,0.5,1.0,0.0,0.8666666666666667,0.7000000000000001,1
119,0.7272727272727273,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.30000000000000004,0
120,0.36363636363636365,0.0,0.9,0.7142857142857142,0.0,0.6666666666666666,0.7000000000000001,1
121,0.18181818181818182,0.0,1.0,0.8571428571428571,0.0,0.7333333333333333,0.8,1
122,0.5454545454545454,1.0,0.0,0.14285714285714285,1.0,0.06666666666666667,0.1,0
123,0.9090909090909092,1.0,0.2,0.14285714285714285,1.0,0.3333333333333333,0.30000000000000004,0
124,0.8181818181818182,1.0,0.30000000000000004,0.2857142857142857,1.0,0.2,0.2,0
125,0.5454545454545454,1.0,0.30000000000000004,0.2857142857142857,1.0,0.06666666666666667,0.1,0
126,0.36363636363636365,0.0,1.0,0.5714285714285714,0.0,0.6,0.8,1
127,0.18181818181818182,0.0,1.0,1.0,0.0,0.4,0.4,1
128,0.9090909090909092,1.0,0.30000000000000004,0.42857142857142855,1.0,0.3333333333333333,0.30000000000000004,0
129,0.2727272727272727,0.0,0.7000000000000001,0.7142857142857142,0.0,0.4,0.9,1
130,0.18181818181818182,0.0,1.0,0.8571428571428571,0.0,0.8,0.5,1
131,0.2727272727272727,0.0,0.5,0.8571428571428571,0.0,0.5333333333333333,0.6000000000000001,1
132,0.2727272727272727,0.0,0.6000000000000001,1.0,0.0,1.0,0.9,1
133,0.8181818181818182,1.0,0.1,0.0,1.0,0.0,0.0,0
134,0.4545454545454546,1.0,0.0,0.42857142857142855,1.0,0.26666666666666666,0.30000000000000004,0
135,0.0,0.0,0.6000000000000001,1.0,0.0,0.5333333333333333,0.7000000000000001,1
136,0.09090909090909091,0.0,0.4,1.0,0.0,0.6666666666666666,0.7000000000000001,1
137,0.6363636363636364,1.0,0.2,0.2857142857142857,1.0,0.2,0.2,0
138,0.18181818181818182,0.0,0.6000000000000001,0.5714285714285714,0.0,0.8666666666666667,0.5,1
139,0.36363636363636365,0.0,0.5,1.0,0.0,0.8666666666666667,0.8,1
140,0.8181818181818182,1.0,0.2,0.42857142857142855,1.0,0.0,0.1,0
141,0.36363636363636365,0.0,0.8,1.0,0.0,0.7333333333333333,0.7000000000000001,1
142,0.7272727272727273,1.0,0.1,0.2857142857142857,1.0,0.2,0.30000000000000004,0
143,0.4545454545454546,1.0,0.30000000000000004,0.14285714285714285,1.0,0.13333333333333333,0.1,0
144,0.18181818181818182,0.0,1.0,0.5714285714285714,0.0,0.7333333333333333,1.0,1
145,0.18181818181818182,0.0,0.9,0.7142857142857142,0.0,0.5333333333333333,1.0,1
146,0.4545454545454546,1.0,0.2,0.2857142857142857,1.0,0.06666666666666667,0.2,0
147,0.5454545454545454,1.0,0.30000000000000004,0.0,1.0,0.3333333333333333,0.0,0
148,0.2727272727272727,0.0,1.0,0.7142857142857142,0.0,0.9333333333333333,0.4,1
149,0.5454545454545454,1.0,0.30000000000000004,0.42857142857142855,1.0,0.06666666666666667,0.0,0
150,0.5454545454545454,1.0,0.1,0.42857142857142855,1.0,0.06666666666666667,0.30000000000000004,0
151,0.0,0.0,0.7000000000000001,1.0,0.0,0.6,0.8,1
152,0.9090909090909092,1.0,0.0,0.42857142857142855,1.0,0.26666666666666666,0.30000000000000004,0
153,0.8181818181818182,1.0,0.2,0.2857142857142857,1.0,0.06666666666666667,0.1,0
154,0.09090909090909091,0.0,0.5,1.0,0.0,0.6,0.7000000000000001,1
155,0.5454545454545454,1.0,0.1,0.42857142857142855,1.0,0.2,0.30000000000000004,0
156,0.09090909090909091,0.0,0.8,0.5714285714285714,0.0,0.6666666666666666,0.8,1
157,0.2727272727272727,0.0,0.6000000000000001,0.8571428571428571,0.0,0.8666666666666667,0.9,1
158,0.5454545454545454,1.0,0.1,0.42857142857142855,1.0,0.0,0.2,0
159,0.09090909090909091,0.0,0.5,0.7142857142857142,0.0,1.0,0.5,1
160,0.7272727272727273,1.0,0.2,0.2857142857142857,1.0,0.06666666666666667,0.1,0
161,0.09090909090909091,0.0,0.9,0.5714285714285714,0.0,0.8666666666666667,0.6000000000000001,1
162,0.18181818181818182,0.0,0.8,0.8571428571428571,0.0,0.8666666666666667,1.0,1
163,0.18181818181818182,0.0,0.9,1.0,0.0,0.8666666666666667,1.0,1
164,0.18181818181818182,0.0,0.6000000000000001,1.0,0.0,0.5333333333333333,0.9,1
165,0.2727272727272727,0.0,0.8,0.5714285714285714,0.0,0.4666666666666667,0.4,1
166,0.5454545454545454,1.0,0.0,0.0,1.0,0.13333333333333333,0.30000000000000004,0
167,0.6363636363636364,1.0,0.0,0.2857142857142857,1.0,0.2,0.2,0
168,0.2727272727272727,0.0,0.8,1.0,0.0,0.4666666666666667,1.0,1
169,0.9090909090909092,1.0,0.1,0.0,1.0,0.0,0.30000000000000004,0
170,0.8181818181818182,1.0,0.2,0.0,1.0,0.13333333333333333,0.1,0
171,0.9090909090909092,1.0,0.0,0.14285714285714285,1.0,0.06666666666666667,0.1,0
172,0.6363636363636364,1.0,0.2,0.14285714285714285,1.0,0.06666666666666667,0.2,0
173,0.18181818181818182,0.0,1.0,1.0,0.0,0.6666666666666666,0.4,1
174,0.36363636363636365,0.0,0.8,1.0,0.0,0.4,1.0,1
175,0.2727272727272727,0.0,0.8,0.5714285714285714,0.0,0.6,0.7000000000000001,1
176,0.0,0.0,0.5,0.8571428571428571,0.0,0.6,0.4,1
177,0.8181818181818182,1.0,0.2,0.42857142857142855,1.0,0.13333333333333333,0.1,0
178,0.7272727272727273,1.0,0.0,0.0,1.0,0.06666666666666667,0.2,0
179,0.09090909090909091,0.0,0.6000000000000001,1.0,0.0,0.8666666666666667,1.0,1
180,0.5454545454545454,1.0,0.30000000000000004,0.2857142857142857,1.0,0.2,0.1,0
181,0.5454545454545454,1.0,0.2,0.2857142857142857,1.0,0.06666666666666667,0.1,0
182,0.9090909090909092,1.0,0.0,0.0,1.0,0.2,0.0,0
183,0.6363636363636364,1.0,0.0,0.2857142857142857,1.0,0.2,0.0,0
184,0.7272727272727273,1.0,0.2,0.14285714285714285,1.0,0.2,0.2,0
185,0.5454545454545454,1.0,0.2,0.0,1.0,0.2,0.1,0
186,0.7272727272727273,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.1,0
187,0.6363636363636364,1.0,0.0,0.0,1.0,0.13333333333333333,0.1,0
188,0.4545454545454546,1.0,0.2,0.14285714285714285,1.0,0.13333333333333333,0.2,0
189,0.7272727272727273,1.0,0.2,0.2857142857142857,1.0,0.06666666666666667,0.0,0
190,0.4545454545454546,1.0,0.0,0.14285714285714285,1.0,0.13333333333333333,0.1,0
191,0.36363636363636365,1.0,0.1,0.0,1.0,0.13333333333333333,0.2,0
192,0.6363636363636364,1.0,0.2,0.0,1.0,0.2,0.2,0
193,0.8181818181818182,1.0,0.0,0.14285714285714285,1.0,0.13333333333333333,0.1,0
194,0.8181818181818182,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.0,0
195,0.4545454545454546,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.1,0
196,0.6363636363636364,1.0,0.1,0.2857142857142857,1.0,0.2,0.1,0
197,0.6363636363636364,1.0,0.0,0.14285714285714285,1.0,0.06666666666666667,0.0,0
198,0.6363636363636364,1.0,0.0,0.0,1.0,0.06666666666666667,0.2,0
199,0.7272727272727273,1.0,0.0,0.0,1.0,0.2,0.0,0
200,0.5454545454545454,1.0,0.2,0.0,1.0,0.2,0.0,0
201,0.4545454545454546,1.0,0.2,0.14285714285714285,1.0,0.06666666666666667,0.2,0
202,0.36363636363636365,1.0,0.1,0.0,1.0,0.2,0.2,0
203,0.8181818181818182,1.0,0.0,0.2857142857142857,1.0,0.13333333333333333,0.2,0
204,0.8181818181818182,1.0,0.2,0.0,1.0,0.06666666666666667,0.1,0
205,0.8181818181818182,1.0,0.2,0.2857142857142857,1.0,0.06666666666666667,0.2,0
206,0.4545454545454546,1.0,0.1,0.0,1.0,0.2,0.2,0
207,0.36363636363636365,1.0,0.0,0.14285714285714285,1.0,0.06666666666666667,0.2,0
208,0.5454545454545454,1.0,0.2,0.14285714285714285,1.0,0.13333333333333333,0.1,0
209,0.7272727272727273,1.0,0.1,0.0,1.0,0.06666666666666667,0.1,0
210,0.6363636363636364,1.0,0.0,0.2857142857142857,1.0,0.13333333333333333,0.0,0
211,0.6363636363636364,1.0,0.0,0.0,1.0,0.2,0.2,0
212,0.8181818181818182,1.0,0.2,0.0,1.0,0.13333333333333333,0.0,0
213,0.36363636363636365,1.0,0.2,0.14285714285714285,1.0,0.2,0.2,0
214,0.8181818181818182,1.0,0.0,0.0,1.0,0.13333333333333333,0.0,0
215,0.4545454545454546,1.0,0.1,0.2857142857142857,1.0,0.13333333333333333,0.2,0
216,0.36363636363636365,1.0,0.0,0.0,1.0,0.06666666666666667,0.2,0
217,0.36363636363636365,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.2,0
218,0.7272727272727273,1.0,0.0,0.0,1.0,0.2,0.1,0
219,0.4545454545454546,1.0,0.0,0.14285714285714285,1.0,0.13333333333333333,0.2,0
220,0.6363636363636364,1.0,0.2,0.2857142857142857,1.0,0.2,0.0,0
221,0.5454545454545454,1.0,0.2,0.0,1.0,0.06666666666666667,0.2,0
222,0.4545454545454546,1.0,0.2,0.2857142857142857,1.0,0.2,0.2,0
223,0.6363636363636364,1.0,0.0,0.0,1.0,0.2,0.1,0
224,0.36363636363636365,1.0,0.2,0.0,1.0,0.06666666666666667,0.1,0
225,0.8181818181818182,1.0,0.1,0.2857142857142857,1.0,0.2,0.1,0
226,0.36363636363636365,1.0,0.0,0.14285714285714285,1.0,0.06666666666666667,0.1,0
227,0.36363636363636365,1.0,0.0,0.2857142857142857,1.0,0.2,0.2,0
228,0.6363636363636364,1.0,0.1,0.0,1.0,0.2,0.0,0
229,0.6363636363636364,1.0,0.1,0.14285714285714285,1.0,0.2,0.1,0
230,0.8181818181818182,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.2,0
231,0.7272727272727273,1.0,0.0,0.0,1.0,0.06666666666666667,0.1,0
232,0.6363636363636364,1.0,0.2,0.2857142857142857,1.0,0.13333333333333333,0.2,0
233,0.8181818181818182,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.1,0
234,0.4545454545454546,1.0,0.0,0.14285714285714285,1.0,0.06666666666666667,0.2,0
235,0.36363636363636365,1.0,0.0,0.0,1.0,0.2,0.2,0
236,0.7272727272727273,1.0,0.1,0.2857142857142857,1.0,0.06666666666666667,0.0,0
237,0.5454545454545454,1.0,0.0,0.2857142857142857,1.0,0.06666666666666667,0.0,0
238,0.36363636363636365,1.0,0.2,0.14285714285714285,1.0,0.06666666666666667,0.1,0
239,0.8181818181818182,1.0,0.1,0.2857142857142857,1.0,0.13333333333333333,0.1,0
240,0.8181818181818182,1.0,0.2,0.14285714285714285,1.0,0.2,0.2,0
241,0.36363636363636365,1.0,0.2,0.14285714285714285,1.0,0.2,0.0,0
242,0.4545454545454546,1.0,0.2,0.14285714285714285,1.0,0.2,0.1,0
243,0.36363636363636365,1.0,0.0,0.14285714285714285,1.0,0.2,0.0,0
244,0.6363636363636364,1.0,0.2,0.2857142857142857,1.0,0.2,0.1,0
245,0.4545454545454546,1.0,0.2,0.2857142857142857,1.0,0.13333333333333333,0.2,0
246,0.36363636363636365,1.0,0.1,0.2857142857142857,1.0,0.13333333333333333,0.0,0
247,0.5454545454545454,1.0,0.0,0.0,1.0,0.06666666666666667,0.0,0
248,0.6363636363636364,1.0,0.1,0.0,1.0,0.13333333333333333,0.2,0
249,0.5454545454545454,1.0,0.2,0.0,1.0,0.13333333333333333,0.1,0
250,0.8181818181818182,1.0,0.2,0.0,1.0,0.2,0.2,0
251,0.6363636363636364,1.0,0.1,0.2857142857142857,1.0,0.13333333333333333,0.0,0
252,0.4545454545454546,1.0,0.0,0.14285714285714285,1.0,0.2,0.2,0
253,0.36363636363636365,1.0,0.0,0.0,1.0,0.13333333333333333,0.1,0
254,0.36363636363636365,1.0,0.2,0.14285714285714285,1.0,0.13333333333333333,0.1,0
255,0.36363636363636365,1.0,0.0,0.0,1.0,0.06666666666666667,0.0,0
256,0.6363636363636364,1.0,0.1,0.2857142857142857,1.0,0.06666666666666667,0.1,0
257,0.36363636363636365,1.0,0.1,0.14285714285714285,1.0,0.13333333333333333,0.0,0
258,0.6363636363636364,1.0,0.1,0.14285714285714285,1.0,0.06666666666666667,0.2,0
259,0.6363636363636364,1.0,0.0,0.14285714285714285,1.0,0.13333333333333333,0.0,0
260,0.4545454545454546,1.0,0.1,0.14285714285714285,1.0,0.06666666666666667,0.1,0
261,0.2727272727272727,0.0,0.4,0.7142857142857142,0.0,0.4,0.4,1
262,0.2727272727272727,0.0,0.30000000000000004,1.0,0.0,0.5333333333333333,0.7000000000000001,1
263,0.2727272727272727,0.0,0.4,0.5714285714285714,0.0,0.4666666666666667,0.5,1
264,0.2727272727272727,0.0,0.6000000000000001,0.7142857142857142,0.0,0.4,0.6000000000000001,1
265,0.0,0.0,0.30000000000000004,0.5714285714285714,0.0,0.4,0.5,1
266,0.0,0.0,0.6000000000000001,0.8571428571428571,0.0,0.26666666666666666,0.30000000000000004,1
267,0.2727272727272727,0.0,0.4,0.8571428571428571,0.0,0.4666666666666667,0.7000000000000001,1
268,0.0,0.0,0.6000000000000001,0.8571428571428571,0.0,0.6,0.4,1
269,0.0,0.0,0.4,1.0,0.0,0.5333333333333333,0.4,1
270,0.0,0.0,0.5,0.5714285714285714,0.0,0.4666666666666667,0.30000000000000004,1
271,0.0,0.0,0.7000000000000001,0.5714285714285714,0.0,0.4666666666666667,0.4,1
272,0.0,0.0,0.30000000000000004,1.0,0.0,0.4,0.30000000000000004,1
273,0.18181818181818182,0.0,0.6000000000000001,0.7142857142857142,0.0,0.26666666666666666,0.9,1
274,0.2727272727272727,0.0,0.7000000000000001,1.0,0.0,0.26666666666666666,0.9,1
275,0.0,0.0,0.30000000000000004,0.7142857142857142,0.0,0.4666666666666667,0.30000000000000004,1
276,0.09090909090909091,0.0,0.7000000000000001,0.8571428571428571,0.0,0.4,0.30000000000000004,1
277,0.2727272727272727,0.0,0.30000000000000004,0.8571428571428571,0.0,0.4666666666666667,0.8,1
278,0.18181818181818182,0.0,0.6000000000000001,0.8571428571428571,0.0,0.3333333333333333,0.9,1
279,0.2727272727272727,0.0,0.7000000000000001,0.5714285714285714,0.0,0.4,0.6000000000000001,1
280,0.0,0.0,0.6000000000000001,0.8571428571428571,0.0,0.5333333333333333,0.6000000000000001,1
281,0.0,0.0,0.30000000000000004,0.8571428571428571,0.0,0.5333333333333333,0.7000000000000001,1
282,0.09090909090909091,0.0,0.4,0.8571428571428571,0.0,0.6,0.9,1
283,0.09090909090909091,0.0,0.7000000000000001,0.8571428571428571,0.0,0.5333333333333333,0.5,1
284,0.18181818181818182,0.0,0.4,0.8571428571428571,0.0,0.4666666666666667,0.30000000000000004,1
285,0.09090909090909091,0.0,0.4,1.0,0.0,0.26666666666666666,0.7000000000000001,1
286,0.09090909090909091,0.0,0.5,0.7142857142857142,0.0,0.3333333333333333,0.7000000000000001,1
287,0.0,0.0,0.7000000000000001,0.7142857142857142,0.0,0.4,0.7000000000000001,1
288,0.0,0.0,0.6000000000000001,0.5714285714285714,0.0,0.26666666666666666,0.7000000000000001,1
289,0.2727272727272727,0.0,0.6000000000000001,0.7142857142857142,0.0,0.4666666666666667,0.9,1
290,0.18181818181818182,0.0,0.7000000000000001,1.0,0.0,0.6,0.9,1
291,0.2727272727272727,0.0,0.4,1.0,0.0,0.4666666666666667,0.7000000000000001,1
292,0.18181818181818182,0.0,0.30000000000000004,0.8571428571428571,0.0,0.26666666666666666,0.5,1
293,0.0,0.0,0.6000000000000001,0.7142857142857142,0.0,0.26666666666666666,0.9,1
294,0.2727272727272727,0.0,0.30000000000000004,0.5714285714285714,0.0,0.26666666666666666,0.8,1
295,0.0,0.0,0.4,1.0,0.0,0.5333333333333333,0.7000000000000001,1
296,0.0,0.0,0.7000000000000001,1.0,0.0,0.6,0.7000000000000001,1
297,0.18181818181818182,0.0,0.6000000000000001,0.5714285714285714,0.0,0.4666666666666667,0.5,1
298,0.18181818181818182,0.0,0.6000000000000001,0.5714285714285714,0.0,0.3333333333333333,0.9,1
299,0.0,0.0,0.30000000000000004,0.7142857142857142,0.0,0.26666666666666666,0.7000000000000001,1
300,0.09090909090909091,0.0,0.5,1.0,0.0,0.26666666666666666,0.5,1
301,0.2727272727272727,0.0,0.4,1.0,0.0,0.6,0.6000000000000001,1
302,0.2727272727272727,0.0,0.6000000000000001,0.5714285714285714,0.0,0.3333333333333333,0.6000000000000001,1
